speaker,THOUGHT_F1,THOUGHT_F2,FLEECE_F1,FLEECE_F2,KIT_F1,KIT_F2,DRESS_F1,DRESS_F2,GOOSE_F1,GOOSE_F2,TRAP_F1,TRAP_F2,START_F1,START_F2,STRUT_F1,STRUT_F2,NURSE_F1,NURSE_F2,LOT_F1,LOT_F2
CC_m_439,0.133318469,-0.029989586,-0.073569914,-0.006388044,0.014504253,-0.070854255,-0.150533497,0.161274489,0.007261686,-0.072099551,0.095739388,0.028030031,-0.005936185,0.160807433,0.174497552,-0.002133969,0.112468886,-0.232538104,-0.022489893,-0.087220777
CC_m_441,-0.073077969,-0.033934695,-0.075877488,-0.029903418,0.092581847,-0.093678095,-0.067664908,-0.065073517,0.042531535,-0.030406668,-0.040475133,-0.16908774,-0.007788624,-0.130875166,0.017012982,0.014605898,-0.00703681,0.416704333,0.138102163,-0.1546126
CC_m_443,-0.084158626,-0.176517882,-0.001450062,0.006537579,-0.10472726,0.163986477,0.003510754,0.092632711,-0.101369985,0.018111551,0.382714777,-0.118277297,-0.096532576,0.042706534,-0.013908025,0.228776268,0.021193731,0.012312316,0.054360594,0.096129729
CC_m_446,0.019759161,-0.040634452,-0.032354779,0.084438124,-0.26503119,0.066074692,0.08372692,0.020990101,-0.057805983,-0.02196938,0.116060675,-0.027250785,-0.019967118,0.080200666,0.153871816,0.051412279,0.090324387,-0.193725405,0.013155932,-0.051690121
CC_m_447,0.61340216,0.818683893,-0.162865994,0.213351411,-0.082167194,0.137264307,0.047737993,-0.074447298,-0.057712157,-0.088705068,0.03863978,-0.169467168,-0.126004936,-0.375291944,-0.016615513,-0.092953551,-0.034520412,-0.047745956,0.115386886,-0.036380268
CC_m_453,0.069055211,0.334811163,0.032266189,0.144828426,-0.135663399,-0.051369699,-0.007042133,-0.070477833,0.055588854,-0.070972306,-0.111933253,0.257667149,0.067709188,0.108045315,0.022252078,-0.076704178,-0.049090161,-0.235455779,-0.104628246,-0.197420122
CC_m_454,-0.030645616,-0.03050625,-0.120503608,0.194220499,-0.239454994,0.344637283,0.212058674,-0.146500121,-0.09024475,0.033939479,0.468342209,-0.31303568,-0.064677331,-0.080649088,0.090498413,0.014846069,0.066761152,-0.176204657,-0.007359958,0.110750607
CC_m_460,-0.175730387,-0.303158656,-0.061495486,0.030424731,-0.062856314,0.084999035,0.200909745,-0.191527516,0.063287497,-0.145058677,0.147999532,0.009479497,-0.096596207,0.089665682,0.115380313,0.207577355,-0.193555708,-0.001123482,0.117795674,0.171279959
CC_m_461,0.136532991,-0.086988457,0.039917586,0.030272483,-0.08959228,-0.023120811,-0.07299189,0.036594709,0.017738011,-0.112857671,-0.26319907,0.195102054,-0.070403921,0.247073037,0.206092665,0.185553366,-0.092200222,-0.121312715,-0.038556907,0.065180818
CC_m_464,-0.265609977,-0.166859496,0.068406077,-0.184885613,0.15058321,-0.107770887,0.031682506,0.01449216,0.086225769,-0.143903758,-0.323309951,-0.042112952,0.017931729,-0.041067024,0.160720054,0.075006188,-0.092400088,0.727476168,-0.071747969,0.079984579
CC_m_467,-0.079160699,-0.061855048,-0.019438962,0.172199532,0.130494463,-0.051930485,-0.067893105,0.037419659,0.046766793,-0.076599468,0.168809447,-0.092857411,-0.014281604,-0.105291516,0.106265255,0.089506875,-0.132357609,0.049586028,-0.021922208,0.186854523
CC_m_470,-0.049561525,0.06945375,-0.097989356,0.094740972,-0.124568604,-0.095201678,-0.191906866,0.19272683,-0.06741329,0.093247625,1.11E-05,-0.030383475,-0.074902825,0.079334345,0.067147081,0.011498976,0.500215461,-0.560323003,0.169107279,0.126634816
CC_m_475,0.183816592,-0.116450498,-0.034602169,-0.188686568,-0.180416296,-0.025853249,0.184637812,-0.074161453,-0.050804384,0.163614181,0.516847611,0.114216301,-0.093403535,0.085326639,0.025122244,-0.138899067,-0.136231642,0.40800855,-0.167188616,-0.078968094
CC_m_478,0.61011799,0.263725462,-0.163299033,0.002293157,-0.336311543,0.071514881,-0.152920374,-0.055831497,0.168195421,-0.02548758,-0.060694844,-0.147272819,-0.126284292,0.045969326,0.093460837,-0.259276607,0.031994855,0.153526502,0.194331509,-0.265464727
CC_m_481,-0.373740067,-0.189537307,0.20818983,-0.079406719,0.001206884,0.085781367,0.197001776,-0.019389133,-0.001300714,-0.061289213,0.061714499,0.169134903,0.00799969,0.145813383,0.143724232,-0.042962593,-0.095005266,0.135289259,-0.012078431,-0.105398005
CC_m_486,-0.020743472,-0.21323915,0.095269491,-0.057729377,0.02533147,0.140252415,0.048805062,-0.152075952,0.045205892,0.056285025,-0.09893695,-0.157910612,-0.041042788,0.157363164,0.056935328,0.191727584,-0.187209105,0.007873948,0.088591721,0.22168021
CC_m_491,-0.240837885,-0.3103444,-0.116630678,0.08990021,-0.120880221,0.06222451,0.017907887,-0.007749854,-0.113298114,0.007487241,0.044783166,0.038197282,-0.029178341,0.213990029,0.006348355,0.194960741,0.490541047,-0.45847134,-0.100087246,0.345210762
CC_m_493,0.058367745,-0.250026811,-0.09492714,-0.049668522,-0.026640224,-0.015573978,0.094270091,-0.176755922,-0.030022107,0.072849487,0.033795268,-0.048922036,0.05607485,0.263435714,0.024572508,0.095911291,0.125455326,0.039474025,-0.178062657,0.192069291
CC_m_499,0.247777454,-0.18615344,-0.06254399,0.107207924,0.217206859,-0.133950497,-0.114150743,-0.044273014,-0.001791488,0.094790242,-0.323998634,0.056348856,0.108054531,-0.152617153,-0.046790082,0.027274946,0.051065494,-0.04821515,-0.12894512,0.099848744
CC_m_507,-0.068926232,-0.142770683,-0.029585266,-0.047207011,0.037212406,-0.02874943,-0.096238945,0.099204397,-0.122895776,0.031308302,0.021135585,-0.021057452,-0.022808257,0.007164967,-0.015032449,0.124602831,0.272282661,-0.099736949,-0.006811847,-0.025858915
CC_m_508,-0.063678774,-0.163172678,0.088373786,-0.026395442,-0.089622744,0.045194308,0.026258543,-0.013925465,0.085014119,-0.024863407,-0.013871857,0.079458282,0.099674657,0.022865235,0.029235471,0.061357668,-0.140995202,0.025955221,0.003702362,-0.117969994
CC_m_513,0.421404614,0.7030373,-0.107182257,0.15262236,-0.095092125,-0.037410441,-0.131851832,0.136019145,0.024599431,-0.083213208,-0.245754472,-0.048888423,-0.168779138,-0.223961468,0.158527676,-0.315763889,-0.028385049,-0.12328295,0.320048046,-0.25483282
CC_m_515,-0.090774978,-0.208098918,-0.034760242,-0.064709448,-0.215628433,0.063846028,-0.176698075,-0.007937926,0.14963296,0.068332244,-0.062219529,0.019392261,0.030685474,0.140450025,0.052343772,0.271261801,0.249156784,-0.382694452,-0.028116091,0.157949888
CC_m_529,0.334726454,0.620745999,0.267118787,-0.026684538,-0.199231302,-0.044543067,-0.113815015,0.00309241,0.064930426,0.016437436,-0.190765942,0.195760305,0.006704135,-0.105064328,0.031033035,-0.126019594,-0.256331507,-0.023091158,0.020115057,-0.150961985
CC_m_531,0.136469074,-0.116216821,-0.055552252,-0.025783969,-0.089177358,0.0647454,-0.089855229,0.053630488,-0.030722626,0.059111173,0.127917129,-0.208902558,0.068654989,-0.017411203,-0.160378271,-0.118503208,0.019088669,0.035416676,-0.034356513,0.037303915
CC_m_536,0.221761768,0.019349055,-0.209970671,0.16066445,-0.218714086,0.263206354,0.074998277,-0.038840834,-0.064116579,0.053098417,0.198200845,-0.190157076,-0.046003147,-0.091288894,-0.160061591,-0.054262475,0.116015075,-0.102305079,0.074496504,0.034314199
CC_m_538,0.175924121,-0.101269363,-0.271095924,-0.003940403,0.016294427,0.080695451,-0.012071727,-0.138821062,0.144712573,-0.039185944,-0.296093725,0.024853579,-0.032562265,-0.139815276,0.137289277,-0.041114691,0.123242047,-0.141022544,0.027962058,0.079471939
CC_m_540,-0.287837339,-0.180675572,0.120424459,-0.119596186,0.034258803,-0.243463156,0.11177573,-0.019098324,0.051112894,0.001439739,-0.195018852,0.227333494,0.126410905,0.188817869,-0.041028622,0.090734389,0.115352073,0.01793033,-0.398371953,0.040741987
CC_m_547,-0.181056266,-0.246437829,0.147305592,-0.097801372,0.018689126,0.115150034,-0.02367339,-0.133804228,-0.016118685,0.248281269,-0.162269341,-0.054003302,0.131081747,-0.017907361,-0.122792361,0.216886657,0.097918473,0.066718207,-0.137263493,0.1640208
CC_m_548,-0.11797552,0.233869504,0.202475242,-0.202189887,-0.028707766,-0.183474931,-0.073894358,0.101028269,0.109268244,-0.121574279,-0.176821779,0.111964139,0.034459378,-0.052904907,0.028676961,-0.038554854,-0.080660167,-0.093490437,0.145881041,-0.017335424
CC_m_549,-0.057852307,-0.362961974,0.148297598,-0.447697463,0.247507368,-0.148364028,-0.208056254,-0.128090608,0.065436038,0.193631423,-0.169027429,0.293630833,-0.077761373,0.345640345,0.131682148,0.071870322,-0.302308875,0.214304214,0.059731532,0.115590877
CC_m_553,0.073243097,0.154847179,-0.075857141,-0.111926294,0.239041948,-0.070177054,0.021968329,0.010945092,-0.121698211,-0.146869896,0.168073619,0.091185067,-0.005584426,-0.082934987,0.023372214,-0.079562912,0.17889701,0.016298061,-0.138084836,-0.068477016
CC_m_557,0.195900989,0.416436201,-0.165060979,0.293916091,-0.10092618,-0.008081564,-0.078664487,0.034587117,-0.003777431,0.042512406,0.164634112,-0.104430535,-0.10624334,-0.06482489,0.190096685,-0.157061158,-0.037180725,-0.243546979,-0.002951217,-0.074988383
CC_m_558,-0.05830415,-0.226926716,0.093848807,0.094460671,0.040399165,-0.178152547,-0.033649273,-0.16074586,0.060297973,-0.003566767,-0.151025085,-0.028588195,0.078053974,0.047637998,0.23179538,-0.136472156,0.041724184,0.375023228,-0.158118992,-0.114650539
CC_m_562,-0.344980455,-0.012576447,-0.001255923,0.014747273,-0.034846357,0.189249617,-0.038965723,-0.084563043,0.105385628,0.064590867,0.248700504,0.116096066,0.086553795,-0.21565746,-0.357776531,-0.119714422,0.125313937,0.171659896,0.076940705,0.124943852
CC_m_563,-0.229062816,-0.11385685,-0.186466108,0.126018767,0.001498735,0.073140649,-0.006483818,-0.028586942,-0.026735015,0.087978338,-0.200545955,0.036503431,-0.002843289,-0.025165757,-0.063163672,0.170465593,0.641176502,-0.083755365,-0.219452779,0.156588583
CC_m_565,0.096218108,-0.153515023,0.033703826,-0.00266654,0.005719313,0.192060943,-0.098716108,0.020026781,0.021735579,-0.048553432,-0.434699925,0.057872527,0.053072214,-0.002537747,-0.139941778,0.114197457,0.058115494,-0.14662851,0.123865766,0.205171588
CC_m_567,-0.010152514,-0.399209767,-0.015686366,0.019300805,0.037539447,-0.167964008,0.179273872,-0.037137039,0.015910807,-0.143314007,-0.00232096,0.122740863,-0.039239425,0.090962646,0.067873294,0.10875949,-0.054887029,-0.099841326,0.046175951,0.031038796
CC_m_576,-0.228834718,0.287524411,0.029502167,-0.092101492,0.000741099,-0.097616027,0.025991113,0.132556644,-0.000604781,0.047552154,-0.207635165,0.056257896,-0.106842941,-0.185571645,0.130108281,-0.12627303,-0.103049887,0.120766978,0.236752411,-0.034756536
CC_m_583,0.045218004,-0.117490456,-0.120717222,0.060228305,-0.037835528,0.070535757,0.008824061,0.087448179,-0.014396235,-0.196830149,-0.032923021,0.200094898,0.086084981,-0.013421692,-0.078912646,-0.067466427,0.050885984,-0.017850848,-0.073367621,-0.110663352
CC_m_595,-0.265314383,0.039386334,0.073357231,0.203357196,-0.141160105,0.046788457,0.346390437,0.017433381,-0.084681511,-0.237829447,0.207268279,0.16957259,0.03317537,0.079941807,-0.206607774,0.129280396,0.056194848,0.126302223,-0.046596263,-0.339113867
CC_m_596,0.308092798,-0.160241279,-0.059588268,-0.064742692,-0.199039539,-0.030365488,-0.1178906,0.032131184,0.028906746,0.37316654,-0.054440241,-0.100886874,0.070343086,-0.223289615,-0.096319964,-0.271434959,0.284183615,-0.059219773,-0.087273521,0.127090159
CC_m_597,-0.003742011,-0.073242849,-0.01735255,-0.005404498,0.179016694,0.004887803,0.014084415,0.000402758,-0.111800727,0.046828829,0.123648016,-0.073777119,-0.119756953,0.116727164,0.050669928,0.10174927,-0.042378588,-0.120733112,0.170165919,0.072489174
CC_m_600,-0.099205897,-0.256068136,0.02773651,-0.034448538,0.138134516,-0.078915843,-0.212240048,0.174113953,-0.064687417,0.067951692,0.231893488,-0.180162306,-0.131205021,-0.089118674,0.10885922,0.039802491,-0.012639882,0.0314957,0.152068569,0.169439955
CC_m_601,0.208824901,0.10630775,0.035764022,0.031559885,0.027892913,-0.27643015,-0.090162693,0.143112521,0.041635766,-0.056981491,-0.299906925,-0.032588868,-0.07674251,0.024714921,0.241489662,-0.098909372,-0.097994066,0.132766468,-0.021608215,-0.288706402
CC_m_605,0.034050651,0.154973509,-0.058537421,0.049088936,-0.114029611,0.104074876,-0.192035938,-0.003701883,0.024415923,-0.008781867,0.067616193,-0.053436175,-0.014155234,-0.097827682,-0.022409034,-0.000431302,0.069599076,0.066414556,0.148930063,-0.062653513
CC_m_606,0.080382172,-0.227799203,0.01220957,0.251275193,0.038953896,0.000635858,-0.065102806,0.000816825,-0.006537221,-0.120006088,-0.116885811,-0.077126519,-0.000647624,-0.026753645,0.083029592,-0.109521212,0.056232537,-0.203073468,-0.133724591,-0.020531408
CC_m_607,0.832676656,0.663809821,-0.028115165,0.020993559,-0.262104138,0.029324439,-0.125601065,-0.156505339,-0.104645538,-0.159408264,-0.19905701,0.024860164,-0.126832795,-0.215061021,0.02438071,-0.302487632,0.007396734,0.119674227,0.390085895,-0.075896707
CC_m_610,-0.101572223,-0.256702582,0.0165248,-0.02912851,-0.003140489,-0.107536342,0.072124391,0.011469066,-0.104771913,-0.116615625,0.019989848,0.043061153,-0.029967033,0.304593861,-0.064982667,0.110338164,0.054712207,-0.231378331,0.157350618,0.144375602
CC_m_611,0.058519482,-0.05853938,-0.233768955,-0.214330356,0.169432142,0.12706526,-0.299816484,-0.109088769,0.023370674,0.215055112,-0.261726274,0.194320205,-0.035134608,0.073140568,0.034462251,0.100959432,0.17532787,0.011955383,0.187908058,0.013118742
CC_m_613,-0.247226668,-0.063222571,0.023683954,-0.125408779,0.196319633,-0.210145784,-0.053634546,0.131328798,0.079823506,-0.133012258,-0.107674392,0.061931863,0.048960642,0.162352303,0.088810345,0.082112392,-0.099059891,0.280588967,-0.086434357,0.063151248
CC_m_617,0.184826382,-0.104363002,-0.091593571,0.133309631,0.045626366,0.063642575,0.289737697,0.052787787,-0.353782268,0.026144053,0.263540398,0.105843223,-0.106623484,-0.009036447,0.011803385,-0.028748599,0.087643054,-0.172161907,0.152854386,0.185667929
CC_m_619,-0.247843638,-0.137003267,-0.037360063,0.045129797,0.117198375,0.008272676,-0.04276684,-0.08976749,0.102636478,0.073799804,0.318244543,-0.066433605,0.07750438,-0.034590131,-0.00016085,0.064007503,0.156493474,0.096243852,-0.337682603,0.001991682
CC_m_621,0.439054603,0.437755093,0.008944977,0.060737875,0.056532257,-0.117810637,0.060981777,0.214715425,0.022691934,-0.153429213,-0.504832662,0.030921948,0.090385457,-0.119161247,-0.183342967,-0.031020266,-0.098053575,-0.18739843,-0.179312374,0.011420335
CC_m_628,0.099613381,-0.359898621,-0.228358359,0.250589035,-0.136989906,0.496544078,0.170675959,0.065282487,-0.068476172,-0.252972587,0.275638101,-0.182233587,-0.233071332,-0.223787149,-0.045444694,0.172928501,0.035620544,-0.002561912,0.140615858,0.054014051
CC_m_629,0.216954614,0.61395039,0.058715819,0.097594241,0.059809695,-0.288661815,0.244971253,-0.126647202,0.01777196,0.058861656,-0.288745016,-0.032356784,-0.125888757,-0.191030465,0.055168988,-0.158181852,-0.17526366,-0.073893117,0.19810932,-0.219439764
CC_m_631,0.087985432,-0.380993649,-0.064944338,0.237758444,-0.210099322,0.120582553,0.091239901,0.039429181,-0.051148683,-0.099830526,0.415536963,-0.158534864,-0.056791978,0.0714521,-0.198889319,0.110996857,0.030382727,-0.346763731,-9.19E-05,0.111000085
CC_m_634,0.011473882,-0.070122212,-0.105606415,0.202498005,0.069389712,-0.063546838,-0.010184671,0.042747929,-0.00577121,0.044231624,-0.101511344,-0.11052049,0.09513279,-0.084875318,-0.126747273,0.080332381,0.084638031,-0.052532754,-0.039380126,0.123159265
Darfield_f_062,-0.36103077,-0.29276301,0.007699809,0.213740112,-0.004316829,0.001953233,0.138539871,-0.028512113,0.027709579,-0.349102822,0.253203989,0.023764502,0.013253409,0.363297438,-0.036604887,0.203213068,-0.035639955,-0.210667171,-0.018908687,0.121118813
Darfield_f_140,-0.205877164,-0.081585381,-0.074598429,0.206488167,-0.04539287,-0.117902804,0.021245563,0.038679781,0.007526009,-0.162041878,0.252318211,0.101816526,0.032711473,-0.029069673,-0.328767629,-0.010155346,0.092532393,-0.151138706,0.026112321,0.150170111
Darfield_f_147,-0.24916853,-0.196454794,0.103067492,0.059378097,-0.014990023,0.038368254,0.110829882,0.268407653,0.029357251,-0.010141154,-0.027578227,-0.095784716,0.120454024,0.097980909,-0.040257015,0.147156854,0.1304686,-0.008697789,-0.314230976,-0.082316258
Darfield_f_187,-0.10850639,0.015141134,0.013032287,0.094759095,-0.214563753,0.146840391,0.024707505,0.016984312,-0.024309431,0.056136671,0.369408028,0.111944094,0.040709033,-0.049897515,-0.199212003,-0.124240844,0.274265394,-0.289811406,-0.180771441,0.119302311
Darfield_f_194,-0.209980928,-0.289531418,0.087498316,-0.003926805,-0.170497215,-0.036961547,-0.003882797,0.10796239,0.043426789,0.023240522,-0.160026863,-0.077194335,0.16324484,0.071352807,-0.101772178,0.082379457,0.311585984,-0.021910959,-0.137243084,0.109600942
Darfield_f_271,-0.03570434,0.594601261,-0.068649196,0.213923783,0.096183113,-0.164677273,-0.144502799,0.307430457,0.16872458,-0.341720731,-0.10621199,0.276277521,0.03266582,-0.175046989,0.115542829,-0.22693673,0.145066227,-0.519166708,-0.291736331,-0.043376468
Darfield_f_274,-0.158837806,-0.159532108,0.019145389,0.213742488,-0.243444969,0.02052788,-0.029842235,-0.015796194,0.048643004,-0.090201352,0.259534645,0.028476722,0.076265471,0.155524076,-0.142894712,0.083612272,0.211433325,-0.112640208,-0.091127345,0.12267073
Darfield_f_304,-0.06735259,0.371266984,0.005151924,0.174415168,0.038429733,-0.037916123,-0.087296233,0.234884805,-0.00636743,-0.156782692,0.114086717,0.096485175,0.064762527,-0.245871778,0.049123757,-0.14218114,0.129227606,-0.401559216,-0.309945507,0.02630845
Darfield_f_365,-0.21934558,0.320185819,0.10175166,0.06239138,-0.053853311,-0.059126748,-0.035465577,0.177246536,0.015756985,-0.181143589,0.070204718,0.245677122,0.127393927,-0.138073966,-0.04376541,-0.083103513,0.147400654,-0.122507201,-0.235994094,-0.069083271
Darfield_f_405,-0.188439826,0.030567056,0.081811489,0.00323036,0.132892325,-0.185525456,-0.134060552,0.232228293,0.104408028,-0.052777917,0.03512954,0.050128701,0.230363992,0.081281595,-0.077598593,0.038947267,0.118702986,0.077629587,-0.307475437,0.087122771
Darfield_f_445,-0.095216631,0.716180347,0.06514331,0.125243758,-0.037478878,-0.03465296,0.077577663,0.074555839,-0.262907813,-0.04869078,0.480801744,0.150443159,-0.072191605,-0.402338433,-0.15831328,-0.157730846,0.062256132,-0.057236224,-0.239571942,-0.051189241
Darfield_f_474,-0.108940434,0.133536829,0.164769077,-0.068070943,-0.053581099,-0.045194932,-0.057005914,0.026988658,0.049557718,-0.018152632,-0.034630098,0.15304641,0.217786796,-0.05375546,0.05703678,-0.105946332,0.068641484,0.232744433,-0.325332523,-0.219695759
Darfield_f_569,-0.261885557,-0.139742875,-0.083636011,0.155169192,-0.188671767,-0.027418353,0.127960868,0.113761715,-0.013779093,0.082792762,0.103088212,-0.13982617,0.158445986,0.037192604,-0.04655607,0.046278454,0.346697513,0.102991659,-0.263169841,0.031938597
Darfield_f_612,-0.223041077,0.246548263,0.146123728,-0.00152851,0.10586998,-0.104342366,-0.051876303,0.247203485,0.130328487,0.027067675,0.024111962,0.086676277,0.21956954,-0.07317519,-0.18511763,-0.131903349,-0.003145786,0.090136031,-0.378749638,-0.0402146
Darfield_m_022,-0.304864439,-0.488714533,-0.07038685,0.079421814,0.257740131,0.164048989,0.050916265,-0.03413902,-0.101071243,0.137742515,0.169874622,0.036994086,0.019172241,0.132591476,0.072977635,0.104902016,0.248458196,0.099508127,-0.378626882,0.178144088
Darfield_m_082,-0.324580451,-0.396406327,0.141703917,-0.057680163,-0.098227526,-0.008005866,0.006774459,-0.04613842,0.090822608,0.132579242,-0.171400657,-0.054272477,0.345743478,0.047580509,-0.070990392,0.055505016,0.082393295,0.101486988,-0.104574834,0.081294648
Darfield_m_098,-0.3980536,0.289843921,0.282486386,-0.226509737,-0.173480779,-0.001681578,-0.076230658,0.031875236,0.102563857,-0.020836704,0.353087606,0.130008257,0.190913469,-0.1610987,-0.269730173,-0.112687563,0.322063601,0.146141188,-0.453989761,-0.249881007
Darfield_m_231,-0.408160545,-0.221299958,0.125047255,-0.139525129,-0.180440467,0.160515155,0.035390529,0.109541553,0.15286411,0.02170317,0.339043081,-0.056035252,0.155598402,-0.042134102,-0.044219376,0.079316637,0.160278475,0.236522625,-0.394261261,0.138302938
Darfield_m_351,-0.421742271,-0.175539358,0.042917747,-0.065684168,-0.035637765,-0.009076019,0.003605087,0.028424683,0.076276696,0.113988156,-0.003830438,0.038010747,0.099366832,0.058720483,0.141816356,0.038490317,0.094224321,-0.019148911,-0.128769665,0.198877345
Darfield_m_383,-0.001784199,0.27789107,0.118471051,-0.170407923,0.007478284,-0.04717741,-0.051041134,0.065688681,-0.023849863,0.128975678,0.101332721,-0.061549283,0.253098119,0.021594383,-0.202870511,-0.050101912,0.022098987,0.335753873,-0.334931112,-0.069442837
Darfield_m_520,-0.353722181,-0.029203415,0.111006825,-0.001962255,-0.094101666,-3.20E-05,-0.077883401,-0.060058301,-0.046113434,0.218986697,0.33207025,-0.192754619,0.141187539,-0.067947262,-0.413786413,-0.034612236,0.15647939,0.271180758,0.10132174,-0.073997701
Darfield_m_582,-0.315685742,-0.0751155,-0.022949358,0.046766108,-0.106529567,-0.201597985,-0.130537989,-0.207303182,0.257371542,0.437214873,0.114459625,-0.186876127,0.161677739,-0.077015437,-0.011117774,-0.114835186,0.07739587,0.314267152,-0.064417478,0.038703312
Darfield_m_587,-0.376452016,-0.206209627,0.277975875,-0.273391626,-0.098850129,0.055300933,0.129703711,-0.065657167,0.085241089,0.01780903,0.110828449,-0.062564566,0.308177693,0.155006931,-0.237717805,0.205110701,-0.004655343,0.160874172,-0.269027435,-0.034183065
Darfield_m_594,-0.408284503,-0.212349524,0.038898753,-0.01855854,0.033230638,0.033228873,-0.034766528,-0.079219542,0.081881445,0.173809266,0.083783453,-0.143713931,-0.041092229,0.112513354,0.193792559,0.083999177,0.011383419,0.168000782,0.096890003,0.176000633
Darfield_m_616,-0.585776231,-0.170910878,0.254830449,-0.211265537,-0.254620674,0.1978787,0.030544965,-0.201218843,-0.02816097,-0.001650867,0.461070767,-0.027696438,-0.00791762,-0.122729278,-0.110077249,0.015415931,0.397495323,0.267731232,-0.64563003,0.103297442
IA_f_001,-0.143698987,-0.034023732,-0.033994364,0.339865455,-0.18777494,0.011643697,0.081767588,-0.087488074,0.019285957,0.040902213,-0.115509174,-0.153900087,0.181604792,-0.004686068,-0.117670346,-0.031203681,0.239425193,-0.232573768,-0.266120534,0.046524678
IA_f_003,0.046335415,0.08638503,-0.020426393,-0.049670561,-0.189357645,-0.161024689,-0.194101954,0.171308507,0.119086876,0.066689071,0.321677397,-0.105767538,-0.003631815,-0.030335192,-0.053347301,-0.095408024,-0.149092517,0.427283741,0.02262127,0.09719789
IA_f_009,0.056049808,-0.222150147,-0.099110105,-0.068302497,-0.061221799,-0.028485064,-0.016931332,-0.037096672,-0.004436622,0.047039091,0.106434589,0.016241095,0.098399469,0.164777492,-0.176884728,-0.003468941,0.006018543,0.07073824,0.023744508,0.011603982
IA_f_035,0.24590172,-0.020378444,-0.080395707,0.151190209,-0.101196572,-0.104127318,0.139795548,0.046781335,-0.085564831,-0.026150897,0.024335251,0.016154211,0.005799091,0.031758711,-0.057356177,-0.165575347,-0.130710337,0.050290678,-0.002859993,-0.107270169
IA_f_053,-0.141934119,-0.116686062,0.015224301,-0.073445399,-0.057661473,0.055484888,0.133383643,-0.075693367,0.074616119,-0.007066923,-0.116602082,0.194766209,0.099002699,-0.113386029,-0.015561037,-0.131055189,-0.030650753,0.218917424,-0.014037978,0.049882898
IA_f_065,-0.263197147,0.040471418,0.008136616,-0.545158839,0.230060439,-0.05417901,0.285587868,0.38192436,-0.032767585,-0.208940599,-0.006011737,0.314735502,0.026932113,0.001136091,0.177914774,-0.260676308,0.008160828,0.060689956,-0.12210269,-0.161059237
IA_f_071,0.39434012,0.181325185,-0.163452178,0.099118113,0.109240064,-0.085270612,0.084531513,0.002323168,-0.071432086,-0.161343558,-0.116900416,0.059915512,0.020246772,0.133198258,0.218188693,0.001725308,0.014064511,0.125822747,-0.318670137,-0.06495809
IA_f_092,0.486700419,0.586243906,-0.046139977,0.289056782,0.060455888,0.10397367,-0.284950102,0.090097687,-0.144156352,-0.123379141,-0.207633641,-0.068014613,0.074374065,-0.451491279,-0.025258961,-0.281812416,-0.019150356,-0.32737747,0.079397782,0.00452119
IA_f_097,-0.126240688,0.138953765,-0.138513243,0.015675077,0.017645789,0.008013861,-0.010676355,-0.055008031,0.003346619,0.349260809,0.073984388,-0.301279845,-0.175430442,-0.308003804,0.111467186,-0.104497157,0.10277083,0.157582431,0.318564921,0.124052211
IA_f_099,0.036774999,-0.231402197,-0.24886272,0.082516086,0.076958932,0.172019181,0.045973417,-0.266300502,-0.049998546,0.193587831,0.27511953,-0.501916908,-0.123745211,-0.024791126,-0.045035175,0.046152153,0.072331361,0.09492495,0.255747233,0.106279847
IA_f_133,-0.213225799,-0.207865102,0.089769682,-0.461266734,-0.037119333,0.026324671,0.192496001,0.00778836,0.014984927,0.220037128,0.281209074,0.109157801,0.092619784,0.173719701,0.054591486,0.070952908,0.002357577,-0.132903451,-0.512837099,0.007470251
IA_f_142,-0.091539223,-0.12689566,0.115230301,-0.033836957,-0.048352684,0.023011791,0.018670585,0.063277738,0.02777529,-0.073703084,0.037976127,0.092547718,-0.07994843,0.303701245,-0.031683171,0.162253756,-0.171241506,-0.188903316,0.227101046,-0.066020728
IA_f_144,0.035188363,-0.006315237,0.000469793,0.067870104,-0.082215165,0.082027404,-0.090455946,0.052686084,0.100171253,-0.020763895,-0.229536203,-0.010175273,0.04083492,0.060493365,0.089277853,0.066115782,-0.059071685,0.028051283,0.0454927,0.088443606
IA_f_169,-0.013644368,-0.060132012,-0.012409367,0.029192733,-0.004741453,-0.025043739,0.023343496,-0.161227747,-0.069109691,-0.02963477,0.028776772,-0.025809494,-0.053731801,0.064262799,-0.004419499,-0.006253661,0.135532244,0.010587844,0.14197082,0.053820029
IA_f_171,-0.107755176,0.040811901,-0.013305508,0.234521291,-0.044239359,-0.14812871,0.027502599,0.12759522,-7.82E-05,0.020613896,0.100525851,0.003802921,-0.032807214,-0.000270419,-0.091147076,-0.044254938,0.038872257,-0.200670409,0.108636464,0.132823341
IA_f_183,-0.305146138,-0.185301896,0.079461074,-0.066367948,0.089375788,-0.274874229,0.172346173,0.034190687,-0.020548354,0.030667337,0.103780382,0.300330992,0.168756292,-0.061618462,0.03262985,-0.119873409,-0.031114026,-0.213719761,-0.157222878,-0.033753132
IA_f_242,-0.122640715,-0.200005828,-0.091942337,0.047975516,-0.072608305,0.205306958,0.019746864,0.063642908,-0.276615985,0.166299737,-0.130561275,-0.345570756,-0.012000063,-0.072667202,0.032651245,0.223325673,0.12038556,0.216988622,0.080422068,0.065559234
