speaker_interval,amp_int,DRESS_F1_50,DRESS_F2_50,FLEECE_F1_50,FLEECE_F2_50,GOOSE_F1_50,GOOSE_F2_50,KIT_F1_50,KIT_F2_50,LOT_F1_50,LOT_F2_50,NURSE_F1_50,NURSE_F2_50,START_F1_50,START_F2_50,STRUT_F1_50,STRUT_F2_50,THOUGHT_F1_50,THOUGHT_F2_50,TRAP_F1_50,TRAP_F2_50
QB_NZ_M_721_360,0.328949469,0.269092391,0.031602565,-0.93319473,1.075420233,0.665695434,-0.285685917,0.253325812,-0.333850177,0.100107219,0.266678983,-0.827640244,0.368504063,-0.550347674,-0.395501879,-0.514295504,-0.069428567,-0.234896512,0.861063027,-0.429675367,-0.61120767
QB_NZ_M_721_420,-0.258198953,-0.301457455,-0.199339256,-0.42724578,0.112730173,-0.267439011,0.191271198,0.239429575,0.125056349,0.248251237,-0.615532303,0,0,0,0,0.02129132,0.473657111,-0.061856081,-0.347729851,0,0
QB_NZ_M_721_480,-0.159745169,-0.794793505,0.635350469,0,0,0,0,-0.492841698,-0.19331515,-0.219649174,0.521298838,0.440062374,0.028098435,0.309945259,0.473403764,0.452991186,-0.259761021,-0.083779756,-0.124202494,-0.38193366,-0.047524386
QB_NZ_M_730_60,0.271292889,0.00155988,0.378066973,0.309608905,0.179190433,0.239583918,-0.304463023,0.4317224,0.572436167,0.36506371,-0.195740135,0,0,0.21640369,-0.450182338,-0.283331011,-0.019754178,-0.227865008,-0.055192994,0,0
QB_NZ_M_730_120,0.158306486,0.317630603,-0.114323728,-0.065180822,0.042973271,0.301106702,-0.293405044,0.237104683,-0.163014478,0.960971364,-0.173396434,-0.23570226,-0.23570226,0.31759966,0.210462602,-0.455865913,-0.256304212,-0.111123209,0.766629607,0,0
QB_NZ_M_730_180,0.191820922,0.277502685,-0.341465124,-0.696620036,-0.228650235,-0.421194444,0.458046065,0.513955238,-0.24252848,-0.090299686,0.459675109,0.23570226,0.23570226,-0.31759966,-0.643420982,0.656016412,0.745282639,0.732289463,0.70590647,0.665736375,-0.24924254
QB_NZ_M_730_240,-0.217307561,-0.348633221,0.235767018,0.684398632,0.082703277,0.107664872,-0.127289625,-0.637304495,-0.262525497,-0.641233177,0.050040582,0,0,-0.522326892,0.503977711,0.395128288,-0.534613079,0.017604913,-0.123419776,-0.286079486,-0.254986401
QB_NZ_M_730_300,-0.264940073,-0.248800889,-0.0271091,0,0,-0.307022355,0.368599301,-0.264515629,0.079837229,-0.445876658,-0.105434342,0,0,0.411789755,0.593636667,-0.530619914,-0.183038716,-0.298320333,-0.531962565,-0.379656888,0.50422894
QB_NZ_M_748_60,-0.201123597,0.367080908,-0.402857253,0.089205929,-0.039394755,-0.077007147,0.52725375,-0.655264288,-0.128018832,-0.759953793,-0.255762589,0,0,0.389877265,-0.472173628,0.465162646,-0.719793939,-0.199758001,0.061498435,-0.248316501,1.127454948
QB_NZ_M_748_120,-0.086275969,-0.558130532,1.023113177,0.518137772,-0.059997758,0.076588629,-0.383287714,0.275295707,-0.118708371,-0.302456526,0.380353627,-0.229576074,-0.341555883,-0.804640312,0.136396446,0.248591301,0.230796741,-0.226648501,-0.099669877,-0.015816338,-0.746229174
QB_NZ_M_748_180,0.226462704,0.265732659,0.746161695,-0.181757081,0.619278749,-0.455904629,-0.45276444,-0.154286605,-0.782078682,0.027958166,-0.097830287,0.508347021,-0.333216006,-0.08868029,0.431653933,-0.547541262,-0.469628282,0.619441877,0.596530738,0.743684195,0.21900204
QB_NZ_M_748_240,0.226208514,0.777704785,-0.971596904,0.57166133,-0.12112755,0,0,-0.001815137,0.670353156,0.375317202,0.843914179,0,0,0.55439994,-0.201883424,0.178464949,0.07086292,0.185672501,-0.076261322,-0.635816772,-0.355089728
QB_NZ_M_748_300,-0.079274045,-0.299202101,0.421403111,-0.582812071,-0.835214078,0.472645313,0.496595396,0.144715885,0.082312935,0.297373223,-0.499680255,0,0,0.25484885,-0.112342842,-0.380600851,0.426814827,-0.300917501,-0.655493926,-0.15974501,-0.001802486
QB_NZ_M_748_360,0.039432562,-1.050977263,0.21533802,-0.181757081,0.484793208,0.202283265,-0.008742877,0.500614655,-0.13081197,0.255012365,-0.132048952,-0.278770947,0.674771889,-0.28895159,-0.268065593,0.066077547,0.455693531,0,0,-0.134834278,-0.29200272
QB_NZ_M_749_60,-0.427310551,-0.927591243,-0.520127845,-0.248585984,0.187891733,0,0,-0.485491861,-0.036020335,-0.621566055,0.963990507,-0.43350901,0.654340112,0,0,-0.01573493,0.35249961,-0.77616127,-0.226320854,0,0
QB_NZ_M_749_120,-0.341770669,-0.18020007,0.00218656,0.539498771,-0.1214781,0,0,-0.173831364,-0.408092983,0.158563287,0.497544152,0.439701996,-0.055433507,-0.043807015,-0.622895922,-0.153530142,0.895855743,-0.50481644,-0.165042644,-0.9291375,0.072192081
QB_NZ_M_749_180,-0.142279587,0.64224736,0.076966895,0,0,0,0,1.150038001,-0.894207112,0.703372429,-0.747088524,0.377772138,-0.24383252,0.344482433,0,0.289237549,-0.15352519,0.059925978,-0.373388556,0.195522139,0.131441039
QB_NZ_M_749_240,-0.411511221,0.252694818,-0.531071575,0.654721734,-0.568929442,0,0,-0.4590982,0.467153043,0.511848075,0.354175072,-0.154824647,0.200759187,-0.412847925,-0.308302022,0.172848716,-0.324294899,-0.383046853,-0.396265755,-1.070728116,-0.350863163
QB_NZ_M_749_300,-0.236756664,0.194552647,0.132286851,-0.526733545,0.265234191,0,0,-0.881516388,0.086648154,0.051154359,0.4859906,-0.191982562,0.521000055,-0.508426866,0.044043146,-0.545163555,-0.384861222,0.140466493,0.009804514,-0.086762949,0.270278149
QB_NZ_M_749_360,0.035699838,0.052588848,0.367296445,-0.209282524,-0.208978762,-0.508796649,-0.42159243,0.777157765,-0.396636134,0.154681036,-0.718729805,0.086701802,0.266680114,-0.292046764,-0.163588828,-0.237042392,-0.222379536,1.176466804,0.432624159,0.358748211,-0.624646406
QB_NZ_M_749_420,-0.058657889,-0.063856999,0.004142316,-0.459800089,0.264918937,0,0,0.001395435,0.21670631,-0.484226462,-0.282545695,-0.061929859,0.219486723,0.02522222,0.119545682,0.005856042,0.242660534,0.774723046,0.656085363,0.585344405,0.093415589
QB_NZ_M_749_480,0.015572295,-0.296748693,-0.025555414,0.307037283,0.07075714,0.272569633,0.33315247,-0.362055645,0.682255395,-0.590711045,-0.031188413,0,0,0.39160816,0.91232231,0.437675481,0.139743323,0.139987085,-0.477970034,0,0
QB_NZ_M_749_540,0.464780454,0.002683485,0.364390143,0.731984945,-0.120987704,0,0,0.905737157,-1.008131161,0.527377077,-0.418600027,-0.588333657,-0.513883591,0.768613982,-0.03145939,0,0,-0.010546972,0.338664238,0.713044802,0.298576159
QB_NZ_M_749_600,0.671366829,-0.133950616,0.154174311,-0.303342086,0.548141745,0.236227016,0.08843996,-0.332910983,0.347257112,0.285124651,-0.138321352,-0.582140671,-0.04681884,-0.014602338,0.056626902,-0.151015864,-0.049697207,-0.386522559,-0.077823326,-0.44970092,0.709781612
QB_NZ_M_749_660,0.198298729,0.464332319,-0.118577123,0.646995413,-0.69944484,0,0,0.07475546,0.151058562,-1.118291115,0.797092134,0.71838636,-0.572688054,-0.373023366,-0.006291878,0.069423801,0.125514662,0,0,-0.019959552,-0.038427411
QB_NZ_M_749_720,-0.311861269,-0.724093646,-0.800455707,-0.05996297,-1.01848248,0,0,0.282127107,0.416227346,-0.093377004,-0.282639842,0.390158109,-0.429609678,0,0,0.201524225,0.097847821,-0.101634459,0.305574005,0.612228699,-0.320442803
QB_NZ_M_753_60,0.383609643,0.403214371,-0.471634226,0.034986681,-0.021191055,0.327604427,0.674469708,0.075382866,-0.38325953,0.408204443,-0.028988591,0.214715322,0.779360267,0.398459493,-0.931450605,-0.114365084,-0.622138805,0.318144479,0.217256726,-0.014102911,0.053733611
QB_NZ_M_753_120,0.098973616,0.279517741,-0.385868458,0.288640115,-0.550747433,-0.501187282,0.644044509,0.355334708,0.11476542,0.346431689,-0.440636104,0,0,0.062225181,-0.710249239,-0.006388608,-0.176976168,0.030587583,0.286788736,0.697564225,-0.576808317
QB_NZ_M_753_180,0.593611112,0.284515585,0.044959583,-0.333481378,0.551583459,-0.331851422,0.470367336,-0.244423232,-0.92232386,0.206497492,-0.218136371,0.656613306,0.039275386,0.249446559,-0.577691068,-0.255422211,-0.066444984,0.336295352,0.470106799,-0.227603052,-0.574410819
QB_NZ_M_753_240,-0.025155634,0.006120077,-0.675252955,-0.127351518,-0.744705432,-1.016349899,0.92063722,-0.65949072,0.311271629,-0.334581406,-0.60031929,0.482994035,0.060677625,-0.319859264,-0.242907137,-0.454985877,-0.294287732,0.432763884,0.711198042,-0.362747922,-0.183182765
QB_NZ_M_753_300,0.096992933,0.561349266,-0.237427706,0.187812875,-0.264595583,0,0,0.118760821,-0.501549508,0.687871131,-0.42936435,0,0,-0.605876764,-0.364699556,0.295990515,0.04602149,1.092581752,0.643109481,0.628656772,-0.263421101
QB_NZ_M_753_360,-0.341762129,-0.726923017,0.504776054,0.340754367,0.048643104,0.146741008,0.133577296,0.353001776,-0.699262758,-0.985741872,0.384315413,0,0,0.516905671,0.166423822,0.36968446,-1.110953001,-0.262683476,0.027143888,-0.125947964,0.608494835
QB_NZ_M_753_420,0.283173623,0.587509854,-0.44617772,0.014694406,1.055148233,0.46394762,-0.754387748,0.103961283,-0.895286151,0.479306143,-0.497359812,-0.217947595,-0.367594844,-0.159383797,-0.040952459,0.229989894,-0.092523371,-0.240902428,-0.763725514,-0.434777263,-0.517829871
QB_NZ_M_753_480,-0.284962484,0.313253186,-0.487228002,-0.477393258,0.004329734,0.424197418,-0.983703593,-0.008821399,-0.093449083,-0.039786696,0.330070096,0,0,-1.007611266,0.060702581,-1.478512891,-0.611346013,0.281842732,-0.140155408,0,0
QB_NZ_M_753_540,-0.084064567,0.206424278,0.03171487,0.630226741,-0.580947034,-0.006297269,0.013989364,-0.863622272,0.997353504,-0.259949834,0.685952255,-0.496846637,-0.483485693,0,0,0.891345811,0.36865231,0,0,0,0
QB_NZ_M_753_600,-0.032070664,-0.021992793,0.319599965,-0.64818657,0.059199431,-0.143323886,0.216386619,-0.409429569,0.517434163,-0.053016838,0.241753339,-0.278899041,0.440112006,0.270370231,0.199147063,0.49655682,0.362247092,-0.728892025,0.211834989,-0.212358865,0.00385577
QB_NZ_M_753_660,-0.087597971,-0.842185785,0.030365408,-0.331542533,1.278455139,-0.621916317,0.309352502,-0.505257992,-0.183293138,-0.213305101,0.175787959,0.193474666,-0.070809536,0.620068472,-0.06941587,0.152381802,0.416691444,-0.684691287,-1.043191385,0.238363655,0.567267759
QB_NZ_M_753_720,-0.02312224,0.336446304,0.085693325,-0.297806626,-0.058706616,0.191261235,0.004270203,0.024349978,0.360840763,-0.206308391,0.438868943,-0.253040852,-0.23929525,-0.400096998,-0.467903625,-0.222643638,0.172378136,0.064032248,0.48087986,0.001711914,-0.603180793
QB_NZ_M_753_780,0.330014215,-0.102817295,0.233884177,1.861291411,-0.783411962,0,0,-0.118542108,-0.153439001,0.370920174,0.072096625,0,0,-0.259089643,0.929611133,-0.056822621,0.919501041,0.308900978,-0.222713668,0.915018072,0.178403498
QB_NZ_M_753_840,-0.332695054,-0.193403211,-0.551469028,-0.570224584,0.429509017,0.468829223,-0.018563522,-0.108335531,0.775982258,-0.087364323,-0.687646033,0,0,0,0,0.30459864,0.222399837,-0.819310266,-0.903141595,0.799789951,0.397045413
QB_NZ_M_753_900,-0.29864612,-0.508892089,0.484784034,-0.321050504,-0.095085341,-0.836042983,0.361090166,0.86128934,-0.130625933,0.001260668,0.137334839,-0.92350676,0.71116909,-0.335870422,0.405167943,0.424572503,1.121265401,-0.199323482,0.431274492,0.038989716,0.228750952
QB_NZ_M_753_960,0.03261989,-0.035346407,-0.271913942,-0.458792006,-0.522887238,0.31448686,-0.206412221,-0.373706548,0.296062917,-0.451193237,1.06402568,-0.128136563,0.238384516,0.974133391,0.429371524,0,0,-0.371588718,-0.282106327,-1.287196343,0.849702889
QB_NZ_M_753_1020,0.003836395,-0.885292186,0.263872208,-0.162862999,-0.528544346,0.00920531,0.076831886,-0.01501825,0.588890966,0.059503551,-0.304213605,0.386141264,-0.564626363,0.515632057,0.31551788,0,0,0.41780622,0.852057571,0.167196941,-0.05128668
QB_NZ_M_753_1080,0.278533734,0.436949815,0.448398557,-0.265451721,-0.029130856,0.633124479,-0.26059805,0.067217604,0.217315589,0.150523813,-0.463531855,0,0,-0.156836568,0.017329764,0.151077086,0.55642127,0.599483019,0.205849955,0.114392544,-0.258540481
QB_NZ_M_753_1140,0.215382005,0.166263035,0.231456574,0.293713184,-0.332544685,0.853499598,-1.200060558,0.22054308,0.092341288,0.629798439,-0.024990165,0.39756966,-0.232151683,0.811110694,0.635392404,0.047472839,-0.024395145,0.756622527,-0.275945263,-1.09741844,-0.094911254
QB_NZ_M_753_1200,-0.02050773,0.34698863,0.979786461,0.288640115,0.353964547,0.444470021,-0.150813793,0.519368991,0.590098007,-0.322983256,-0.205585755,-0.298754437,0.057490058,-0.050580703,0.573237609,-0.448237347,-0.599336229,0.10604816,-0.066997172,-0.299899396,0.213338466
QB_NZ_M_753_1260,0.035942541,-0.599478005,0.416811164,-0.334501823,0.88841241,-0.054283434,-0.371833879,-0.439028644,-0.450515832,0,0,0.143143548,-0.043942896,-0.748521623,0.73046407,0.000164964,0.529850292,0.526879525,0.734363643,0.369406601,0.186495053
QB_NZ_M_753_1320,-0.146078952,0.279517741,0.031564929,0.5828781,-0.387414382,0.078847664,0.076107477,0.010741208,0.381119045,-0.486176786,-0.283888271,-0.096044703,-0.138431505,-0.065864081,-0.315905137,0,0,-0.244532602,0.401666178,-0.465955061,-0.204853654
QB_NZ_M_753_1380,-0.547730915,-0.130930166,-0.003021266,0.097554528,0.092943586,-0.49880227,0.763209869,0.108043914,-0.311271629,-0.580663887,-0.127616441,0,0,-0.625890711,0.062154796,-0.022115896,-0.588012719,-0.33528697,-0.2200028,0.404989958,0.6171456
QB_NZ_M_758_60,0.54990471,-0.37173602,0.162677181,-0.16197926,-0.326567267,0.141744041,-0.26266137,-0.123243358,-0.514801386,-0.03155588,-0.155688363,-0.363568273,0.086140161,0,0,0.168932723,-0.259756685,-0.092215259,-0.308108221,0.181368024,0.247061243
QB_NZ_M_758_120,0.110205228,-0.298544719,0.213313318,0.632917548,-0.476036981,0,0,0.55798491,0.035631325,0.238740952,-0.236123201,0.10141776,0.192671559,-0.264966453,0.299568276,0.056541454,0.264430563,-0.103742166,-0.025917974,0.351720203,0.132222399
QB_NZ_M_758_180,-0.074467926,0.108857463,0.285353342,-0.241823891,-0.618366916,-0.106308031,0.412822029,0.020217722,-0.034002465,-0.288040375,0.166003562,0.438303885,-0.576732829,0,0,0.185186229,-0.425639729,-0.497578166,-0.031732904,-0.381226932,-0.146303749
QB_NZ_M_758_240,-0.129663496,0.155153165,-0.458436516,-0.173352922,-0.535793824,-0.596444005,0.377001956,-0.329657824,-0.270350134,0.176762512,-0.011370432,-0.037047876,-0.025676394,-0.112751682,-0.186405752,0.777401762,0.023210951,-0.526395434,-0.29049729,0.093949423,-0.985305207
QB_NZ_M_758_300,0.043442366,0.839300768,-0.748467781,0.415280903,0.061633504,0.080197286,0.16740949,0.293580692,0.843464729,0,0,0.844294855,-0.829651227,0.135302018,0.235350279,-0.55452123,0.966779685,0.29969959,-0.24506815,0.138091489,0.757963222
QB_NZ_M_758_360,0.162319633,0.205306843,0.074178503,-0.104881953,0.283107745,0.221941328,-0.379857596,-0.28496092,0.057441768,-0.649286142,0.478927568,-0.002239509,0.392343978,0.445369144,-0.180851763,-0.474118245,-0.042540207,0.334280312,-0.448954134,-0.202219446,0.067252205
QB_NZ_M_758_420,-0.136648475,-0.381105388,0.648560698,-0.518188599,0.604242571,-0.824353503,-0.274448071,0.42893047,-0.551450749,0.195306461,0.41585902,-0.221391451,-0.681055506,0.12402685,0.165925418,0.316511104,-0.320041784,0.250298559,0.345406844,-0.076127359,-0.189272672
QB_NZ_M_758_480,-0.060999549,0.593419148,-0.449882598,-0.404070318,0.026075713,0.463698845,0.146471326,-0.04636759,0.260088313,0.359474954,0.298121103,-0.373678056,0.562731109,-0.326979878,-0.333586458,-0.018674242,-0.41692572,0.141204615,0.562843692,0.024392229,-0.264646151
QB_NZ_M_758_540,-0.156869571,-0.991951463,0.229886533,-0.132950797,0.393264329,0.917606161,-0.937665634,-0.751445506,0.254643265,0.306570158,-0.843818835,-0.333686826,0.032440605,0,0,0.040460857,-0.337232147,-0.011526907,0.206596157,0.421861912,0.341352401
QB_NZ_M_766_60,0.183362496,0.084954991,-0.210661296,0.574798046,-0.353976468,-0.341997652,-0.242751368,-0.759466091,-0.609431968,0,0,0.443425242,0.387124736,-0.042204803,-0.070429731,0.957514199,-0.139260941,0.250924145,-0.164390139,-0.054900928,-0.311450051
QB_NZ_M_766_120,-0.047832873,0.076459492,0.510733593,-0.005254095,-0.020084781,0.274393465,0.252133063,0.311887408,0.315692032,0,0,-0.443425242,-0.387124736,0.056273071,0.093906308,-0.557764146,0.150409274,-0.728489453,0.10871364,0.420907111,0.606196034
QB_NZ_M_767_60,-0.008072287,0,0,0.034312027,0.099118331,0.231732252,-0.223342549,-0.565307797,-0.328593198,-0.347916414,-0.437306169,0.352299856,0.233868086,0,0,-1.051767105,-0.218517736,0,0,0.114950836,0.192925118
QB_NZ_M_767_120,0.394821118,-0.905273163,0.628520475,0.304356462,0.416242008,0,0,0.030894098,0.752394582,-0.057327595,-0.253332558,-0.081872502,0.367007662,0,0,-0.165362297,0.262351506,0.945216825,-0.106352468,0.539182563,-0.138326068
QB_NZ_M_767_180,0.098450371,0.019506609,-0.068710437,0.208632353,0.536362167,-0.842565653,0.667844434,-0.376907998,-0.189900426,-0.141706396,0.180939986,-0.027787031,0.198914975,0,0,0.645201229,0.207252162,0,0,-0.890663079,-0.166202481
QB_NZ_M_767_240,0.220222971,0.322810585,-0.551033704,0.804667002,-0.607007378,-0.432495677,0.577022831,-0.136801235,0.455483702,0.788314898,-0.636514215,0.495204586,0.273905285,0,0,-0.321103107,0.328884908,0,0,0.222097094,0.204990882
QB_NZ_M_767_300,-0.059259877,-0.265955957,0.219333318,-0.436395683,0.491358125,0.977119863,-0.861276984,0.550305189,-0.758150606,0.298732402,-0.018276348,0.102216578,0.456932483,0.800811231,-0.194298186,0.108887535,-0.539936722,0.283692837,-0.045473243,0.874661734,-0.724415192
QB_NZ_M_767_360,-0.223494332,-1.128290792,0.282342889,-0.137299358,0.133736086,0,0,0.200453917,-0.184313697,-0.514819538,0.477754504,-0.7065845,-0.596109415,-0.074982325,0.410533263,0.171127702,-0.972930346,-1.393758202,1.470596309,-0.076594672,-0.195887781
QB_NZ_M_767_420,-0.256229485,0.620167425,-0.329321454,0.021986347,-0.278531843,0,0,-0.029203053,0.233094792,0.275752987,0.114962786,-0.522991617,0.067999688,0,0,0.519672639,0.396659998,-0.020446331,0.32957629,-0.144678824,0.041819509
QB_NZ_M_767_480,-0.159936536,0.126555071,-0.115217502,-0.391608679,-0.29731766,-0.493365439,0.433585827,0.649751665,-0.137491585,0.0854673,0.241944031,-0.260007218,0.010168178,0,0,-0.739020092,-0.189561402,-0.352273238,-0.788032223,0,0
QB_NZ_M_767_540,0.351091137,0.599233503,-0.423964402,0.046637707,0.101604689,0.317163497,-0.61632064,-0.122414961,0.410729981,0.39145636,0.745227401,0.663911559,-1.391769316,-0.205451571,-0.55155614,0.925122872,-0.129284702,0.089452696,-0.539581688,0.302095974,0.785727657
QB_NZ_M_767_600,0.004439181,0.446850867,0.317491085,-0.085863349,-0.689057196,0,0,0.194014937,0.088637934,-0.184591226,-0.061169817,0,0,0,0,-0.40646105,0.782386124,0.134179045,-0.327109471,-0.312143877,-0.229767744
QB_NZ_M_769_60,0.092558735,0.086236358,-0.446378795,-0.45580031,0.098675744,0.034286082,0.450959637,-1.709289017,0.388411453,-0.073104484,0.719831529,0,0,0.342848261,0.512674399,1.313482196,-0.465500209,0.197743214,-0.282969823,0.301072784,-0.176410953
QB_NZ_M_769_120,0.449614104,-0.050618538,-0.883995779,0.14636641,-0.726329189,-0.294860307,0.416980353,0.640450057,-0.139181647,-0.278743716,-0.571920941,0,0,0,0,0.397344611,-0.327977851,0.013212025,0.592760899,0.119755299,0.059010342
QB_NZ_M_769_180,0.066498616,0.262779173,-0.106562577,0.190206745,-0.209685955,0.063133682,-0.023282102,0.037938075,-0.377122664,-0.074506968,-0.005063606,0.209891401,-0.466808389,-0.144036844,0.115765187,-0.42553346,0.645057703,0.014377792,0.846908163,0.181317486,0.063040821
QB_NZ_M_769_240,-0.055067798,0.138241218,-0.172039361,0.44158451,0.067281295,-0.544084657,-0.476968472,0.220248399,0.332703736,0.220014694,-0.406598656,0.007655613,0.341389329,-0.046659823,0.088202047,1.289710162,0.377797271,0,0,0.347627274,-0.347241243
QB_NZ_M_769_300,-0.014741789,-0.236741196,0.468431329,0.242165661,0.030225553,0,0,-0.523983626,-0.48426098,0.540832933,-0.250426395,-0.473372095,0.1415755,0,0,-0.020367991,-0.242869674,-0.003730454,-0.055797183,-0.339051447,0.389096215
QB_NZ_M_769_360,-0.29422982,-0.359910602,0.477755554,0.141804541,-0.899255987,0,0,-0.22728251,-0.900719113,0.454930781,-0.354185895,0.488683322,0.514075369,-0.6390367,-0.093714675,-0.217858727,0.525179723,-0.737347576,-0.255718384,0.347627274,0.634542034
QB_NZ_M_769_420,0.343898536,0.420162303,0.609537941,-0.131907605,0.833614635,0.431531725,-0.1732524,0.507839765,0.552905228,0.162162225,-0.037221944,0.14099088,-0.303966506,0,0,-0.452962729,0.172811114,0.285418601,-0.426371875,-0.315774202,0.277172921
QB_NZ_M_769_480,0.24075993,-0.323415963,0.211151773,0.105309588,0.667893121,0.25584511,-0.269736787,-0.071148305,-0.058722735,0,0,0.064434746,0.292769717,0,0,-0.321302237,-0.276082621,0,0,-0.042266576,0.481874734
QB_NZ_M_769_540,0.529020425,-1.139983506,1.056548219,-0.360001059,1.10921672,-1.139953121,0.088094441,-0.270801749,-0.007088798,-0.180569828,-0.120638185,-0.359813829,-0.215519392,0.432110531,0.259093514,0.144995336,0.374337589,0.219164181,0.278686653,-0.470445368,-0.85983546
QB_NZ_M_769_600,-0.316373266,-0.335276721,0.150371637,0,0,0,0,0.339643788,0.204249944,-0.356756894,0.271924511,0.464440546,-0.378286129,0.172438475,0.02756314,-0.291130041,0.294764904,0.700975648,-0.112851261,-0.155743144,-0.31631507
QB_NZ_M_769_660,-0.794662277,0.858097968,-0.610070754,-0.217670743,-0.123246981,0.425856787,-0.224850572,-0.268449358,-1.040181227,-0.083272494,-0.250426395,0.435731996,0.32861447,-0.111577837,-0.496136515,-0.370674921,-0.006227428,-0.01690362,0.643784872,0.573661572,0.223949933
QB_NZ_M_769_720,0.091449593,-0.359910602,0.338237513,-0.015905791,-0.588914144,0,0,-0.123105182,0.26095432,0.18775756,-0.418680242,-0.141628848,-0.138419358,0,0,0.419288026,-0.539018451,-0.932419241,-0.318712789,0.201225655,-0.683217816
QB_NZ_M_769_780,0.546605945,0.354471953,-0.608827524,0.171959269,-0.252917655,0.403629948,0.166120945,0.50636952,-0.125631595,0.475968043,-0.474113399,-0.311328278,0.010069595,-0.006086064,-0.413447096,-0.027682462,-0.159837307,0,0,-0.365697766,-0.137242968
QB_NZ_M_769_840,-0.091797324,0.770510835,-0.272326586,0.139523606,-0.253482475,0,0,0.801888675,0.515357736,-0.586413666,1.103599542,0,0,0,0,-0.332273945,-0.110017887,0.342298312,-0.463872998,-0.171210261,-0.164836245
QB_NZ_M_769_900,-0.518487406,-0.413289936,-0.093143586,-0.195773772,0.092371121,0.301481068,0.069217061,-0.68599881,-0.283867455,-0.477019906,0.521551389,-0.525685453,-0.125494206,0,0,-0.000771637,-0.41397566,0,0,0.079938959,0.241828723
QB_NZ_M_770_60,0.547446473,0.282241583,0.23563563,-0.117702875,-0.492515504,0.58138116,-0.438823379,-0.267878934,-0.465994236,0.104147494,0.113792011,-0.520570899,-0.08167758,0.326788341,-0.501164911,0.284814804,0.733174998,0.624378101,-0.260186783,0.607662121,0.423441742
QB_NZ_M_770_120,0.218867452,-0.351516022,-0.258049446,0.122780254,-0.13368278,0,0,0.101506034,0.266345407,-0.196004291,0.164770832,0,0,-0.275727663,-0.441083737,0.220648238,-0.341876687,-0.075943107,-0.209685148,-0.534950414,-0.159220345
QB_NZ_M_770_180,0.294338284,-0.070505283,0.090711442,0.013539677,-0.157024217,0,0,0.482068412,-0.298138511,0.778195253,-0.335914017,-0.020021958,0.183774555,0.337000477,-0.625234976,0,0,-0.561430779,0.201317431,-0.585156117,-0.133647172
QB_NZ_M_770_240,0.337026023,-0.447705518,0.134373933,0.530355306,-0.248603064,0.295576136,-0.343325722,0.143790743,-0.54844307,-0.961908846,0.208466964,0,0,0,0,0.537445433,0.401096559,-0.140277076,1.09400519,-0.809177423,-0.811492505
QB_NZ_M_770_300,0.385820659,0.097295417,0.001004869,0.075514472,0.363791384,-0.02442778,0.183541838,-0.797385029,1.299501042,0.115791314,0.712793158,-0.010010979,-0.377758808,-0.471800668,0.472589718,0.156481672,0.124699892,0.359883257,0.855279141,-0.383987061,0.364586986
QB_NZ_M_770_360,0.550280907,0.595469557,-0.380455353,0.100316699,0.000390885,0.561838936,-0.36801536,0.2247796,0.268509839,-0.651406999,0.834778194,0.551318906,-0.32671032,0.030636407,0.78252065,0.227307032,0.001173778,0.28635872,0.069698162,0.100411405,-0.370837049
QB_NZ_M_770_420,0.084684624,-0.464397224,0.089582622,-0.053235549,-0.516973757,0.043970004,0.5184824,0.130150514,0.198526531,0.517373702,0.175330731,0.356819888,0.153145463,-0.23487912,-0.024911706,-0.159003943,-0.387793747,0.264107874,-0.076884554,0.62151197,0.31302397
QB_NZ_M_770_480,-0.049093277,0.317000968,-0.080704265,0.456348662,-0.27038096,-0.219850018,-0.045652538,-0.053992571,0.430842254,-0.350608335,-0.32590032,0.162320871,0.066363034,-0.061272814,0.285019225,-0.348830033,-0.324842939,-0.804255235,0.56349192,-0.272149531,0.805008065
QB_NZ_M_770_540,-0.048912088,0.353072029,-0.116927961,0.026310054,-0.244247485,-0.317561138,0.358698515,-0.393634263,-0.601159018,0.188241745,-0.743744585,0,0,0.357424748,-0.125779692,0.409112302,-0.108434689,-0.103514808,-0.791389159,0.390565739,0.237814883
QB_NZ_M_770_600,0.05280845,0.28814412,0.368210831,-0.498506293,1.065441702,-0.415272257,-0.101553606,0.54344944,-0.028017372,0.234817022,-0.139281422,0,0,-0.222113951,-0.318906473,-0.306434266,-0.116946572,-0.240060375,-0.436541696,0.893315255,-0.195314457
QB_NZ_M_770_660,-0.628067426,-0.042679036,-0.093641299,-0.565281519,0.53998015,0,0,-0.38720387,-0.46214063,-0.195357412,0.132909069,0,0,0.54124319,0.286728852,-1.340738195,0.539434629,0.492420907,-0.311180636,0,0
QB_NZ_M_770_720,-0.766435436,-0.970220596,0.343953891,0.305935158,0.123363407,-0.688863391,0.028882218,0.32547101,-0.096597807,0.539496959,0.220301334,-0.978215646,0.428807295,0,0,-0.254184349,-0.052451089,-0.268945014,-0.2854376,-0.390911986,0.577922457
QB_NZ_M_770_780,-0.562063927,-0.207832964,-0.08013827,-0.789763211,0.524512259,0,0,0.515974123,0.39497452,-0.547906384,-0.257625113,0.343769862,-0.034457729,0.653576683,0.477962831,0.931827675,0.112850328,0.186068673,0.508068099,0.854535678,-0.82115406
